# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
2.7 0.002 0.01334 0.4812 0.0146786 0.515545
3.5 0.002 0.017292 0.5684 0.00748475 0.568639
4.5 0.002 0.022233 0.6154 0.0112024 0.621922
6.5 0.002 0.032115 0.69498 0.00980721 0.702911
8.5 0.002 0.041996 0.76863 0.0143409 0.764108
10.0 0.002 0.049407 0.80175 0.0228096 0.801998
12.0 0.002 0.059289 0.85138 0.0136245 0.845177
15.0 0.002 0.074111 0.86832 0.0102848 0.899005
18.0 0.002 0.088933 0.93994 0.0105826 0.943708
22.0 0.002 0.1087 0.99039 0.0186549 0.993576
27.0 0.002 0.1334 1.0437 0.0117737 1.04513
35.0 0.002 0.17292 1.099 0.0116437 1.11112
45.0 0.002 0.22233 1.1521 0.0115633 1.17512
